Datetime, ECGRaw , AvgECG , ampECG , MAX , GSRRaw , Resistance , GSR(kohm) , SCL , GSRRMS , GSRMAV , EMGRaw , EMGRMS , EMGMAV , EMGVAR , EMGSSI , IEMG , AccX , AccY, AccZ , GyroX , GyroY , GyroZ , Aroll , Apitch , Groll , Gpitch, Gyaw , Combroll , Combpitch,Features,
21:27.6,485,513,769.5,690,448,1.28,779.13,2.19,58.9,447,686,20724.06,717,429486624,11844,686,1.02,-0.04,0.01,-1.85,1.91,-1.25,-2.68,-86.26,-4.42,-2.82,-1.12,-4.35,-6.15,Motivate,
21:27.7,492,512,768,690,447,1.29,776.04,2.18,58.9,447,723,20724.06,717,429486624,10285,1409,1.02,-0.03,0.01,-2.11,-0.67,-1.24,-2.5,-86.4,-4.58,-3.08,-1.16,-4.5,-6.42,Motivate,
21:27.8,540,513,769.5,690,447,1.29,776.04,2.18,58.9,447,721,20724.06,717,429486624,5838,2130,1.02,-0.03,-0.01,-1.92,1.19,-1.02,-2.46,-86.45,-4.72,-3.17,-1.18,-4.63,-6.5,Motivate,
21:27.9,492,512,768,690,447,1.29,776.04,2.18,58.9,447,694,20724.06,717,429486624,28722,2824,1.02,-0.04,0.02,-1.79,2.85,-1.09,-2.64,-86.01,-4.84,-3.08,-1.21,-4.75,-6.4,Motivate,
21:28.0,507,512,768,690,447,1.29,776.04,2.18,58.9,447,707,20724.06,717,429486624,4283,3531,1.02,-0.04,0.01,-1.79,0.57,-1.11,-2.75,-86.16,-4.96,-3.23,-1.25,-4.88,-6.54,Motivate,
21:28.1,504,512,768,690,448,1.28,779.13,2.19,58.9,447,709,20724.06,717,429486624,4294949972,4240,1.02,-0.03,0,-1.88,1.95,-1.17,-2.4,-86.59,-5.1,-3.23,-1.29,-4.99,-6.57,Motivate,
21:28.2,493,511,766.5,690,447,1.29,776.04,2.18,58.9,447,715,20724.06,717,429486624,4294936909,4955,1.02,-0.04,0.02,-1.58,0.35,-1.18,-2.77,-85.96,-5.2,-3.4,-1.33,-5.1,-6.7,Motivate,
21:28.3,499,511,766.5,690,447,1.29,776.04,2.18,58.9,447,714,20724.06,717,429486624,4294922417,5669,1.02,-0.03,0.01,-2.06,1.53,-1.14,-2.34,-86.53,-5.35,-3.45,-1.36,-5.23,-6.77,Motivate,
21:28.4,510,511,766.5,690,447,1.29,776.04,2.18,58.9,447,741,20724.06,717,429486624,4294947210,6410,1.02,-0.04,0.01,-1.66,1.15,-1.22,-2.69,-86.23,-5.46,-3.53,-1.4,-5.35,-6.84,Motivate,
21:28.5,544,512,768,690,448,1.28,779.13,2.19,58.9,447,726,20724.26,713,429495008,0,0,1.01,-0.04,0.01,-1.82,0.47,-1.18,-2.59,-86.34,-5.59,-3.68,-1.44,-5.47,-6.99,Motivate,
21:28.6,501,512,768,690,447,1.29,776.04,2.18,58.9,447,728,20724.26,713,429495008,5696,728,1.02,-0.04,0.01,-2.08,0.47,-1.21,-3.02,-85.89,-5.74,-3.84,-1.48,-5.63,-7.12,Motivate,
21:28.7,514,512,768,690,447,1.29,776.04,2.18,58.9,447,713,20724.26,713,429495008,4294957073,1441,1.02,-0.04,0.01,-0.66,2.93,-1.63,-2.69,-86.25,-5.75,-3.74,-1.57,-5.63,-7.04,Motivate,
21:28.8,509,511,766.5,690,447,1.29,776.04,2.18,58.9,447,713,20724.26,713,429495008,4294941154,2154,1.02,-0.03,0.01,-2.21,1.54,-1.1,-2.46,-86.48,-5.92,-3.79,-1.6,-5.78,-7.1,Motivate,
21:28.9,507,511,766.5,690,447,1.29,776.04,2.18,58.9,447,717,20724.26,713,429495008,4294930955,2871,1.02,-0.04,0.02,-1.63,0.79,-1.17,-2.64,-85.94,-6.03,-3.91,-1.64,-5.89,-7.19,Motivate,
21:29.0,550,512,768,690,447,1.29,776.04,2.18,58.9,447,725,20724.26,713,429495008,4294932292,3596,1.02,-0.04,0.02,-1.82,0.37,-1.23,-2.84,-85.96,-6.16,-4.08,-1.68,-6.02,-7.35,Motivate,
21:29.1,591,514,771,690,448,1.28,779.13,2.19,58.9,447,753,20724.26,713,429495008,4294909477,4349,1.02,-0.04,0.01,-1.81,0.06,-1.18,-2.7,-86.17,-6.28,-4.27,-1.72,-6.14,-7.55,Motivate,
21:29.2,496,514,771,690,447,1.29,776.04,2.18,58.9,447,712,20724.26,713,429495008,4294892133,5061,1.02,-0.04,0.01,-1.97,0.98,-1.14,-2.84,-86.05,-6.43,-4.38,-1.76,-6.28,-7.64,Motivate,
21:29.3,523,514,771,690,447,1.29,776.04,2.18,58.9,447,731,20724.26,713,429495008,4294902206,5792,1.02,-0.04,0.02,-1.94,1.32,-1.09,-2.92,-85.92,-6.57,-4.45,-1.79,-6.42,-7.7,Motivate,
21:29.4,505,514,771,690,447,1.29,776.04,2.18,58.9,447,717,20724.26,713,429495008,4294892007,6509,1.02,-0.04,0.02,-1.97,0.72,-1.24,-2.85,-85.99,-6.71,-4.58,-1.84,-6.55,-7.83,Motivate,
21:29.5,504,513,769.5,690,447,1.29,776.04,2.18,57.36,447,720,20724.11,722,429488608,0,0,1.02,-0.04,0,-1.85,1.08,-1.13,-2.76,-86.24,-6.84,-4.67,-1.87,-6.67,-7.93,Motivate,
21:29.6,500,513,769.5,690,447,1.29,776.04,2.18,57.36,447,721,20724.11,722,429488608,4294962849,721,1.01,-0.04,0.01,-1.94,1.24,-1.12,-2.74,-86.24,-6.98,-4.74,-1.9,-6.81,-8,Motivate,
21:29.7,501,513,769.5,690,447,1.29,776.04,2.18,57.36,447,718,20724.11,722,429488608,4294954085,1439,1.01,-0.04,0.01,-1.92,1.49,-1.18,-2.65,-86.32,-7.11,-4.8,-1.94,-6.94,-8.06,Motivate,
21:29.8,499,513,769.5,690,448,1.28,779.13,2.19,57.36,447,735,20724.11,722,429488608,2726,2174,1.01,-0.04,0.01,-1.97,0.59,-1.18,-2.83,-86.1,-7.26,-4.94,-1.98,-7.08,-8.18,Motivate,
21:29.9,543,513,769.5,690,447,1.29,776.04,2.18,57.36,447,734,20724.11,722,429488608,17194,2908,1.02,-0.04,0.02,-1.75,1.96,-1.09,-2.58,-86.16,-7.38,-4.94,-2.01,-7.18,-8.19,Motivate,
21:30.0,494,513,769.5,690,448,1.28,779.13,2.19,57.36,447,742,20724.11,722,429488608,43470,3650,1.01,-0.04,0.01,-1.87,-0.47,-1.19,-2.61,-86.36,-7.51,-5.19,-2.05,-7.31,-8.44,Motivate,
21:30.1,490,512,768,690,447,1.29,776.04,2.18,57.36,447,724,20724.11,722,429488608,43358,4374,1.02,-0.04,0,-1.91,0.27,-1.32,-2.74,-86.25,-7.64,-5.36,-2.1,-7.45,-8.6,Motivate,
21:30.2,509,512,768,690,447,1.29,776.04,2.18,57.36,447,729,20724.11,722,429488608,50511,5103,1.01,-0.04,0.01,-1.92,2.46,-0.97,-2.7,-86.19,-7.78,-5.32,-2.12,-7.58,-8.55,Motivate,
21:30.3,558,513,769.5,690,448,1.28,779.13,2.19,57.36,447,722,20724.11,722,429488608,47507,5825,1.02,-0.03,0.01,-1.98,1.51,-1,-2.5,-86.47,-7.92,-5.37,-2.14,-7.71,-8.61,Motivate,
21:30.4,494,513,769.5,690,447,1.29,776.04,2.18,57.36,447,728,20724.11,722,429488608,53203,6553,1.02,-0.05,0.01,-1.95,1.19,-1.08,-3.13,-85.81,-8.06,-5.45,-2.17,-7.87,-8.66,Motivate,
21:30.5,503,513,769.5,690,448,1.28,779.13,2.19,59.66,447,719,67.73,727,4586,0,0,1.02,-0.04,0.02,-1.91,1.19,-1.17,-2.58,-86.15,-8.2,-5.53,-2.21,-7.97,-8.75,Motivate,
21:30.6,487,512,768,690,448,1.28,779.13,2.19,59.66,447,722,67.73,727,4586,4294964292,722,1.01,-0.03,0.01,-1.86,0.12,-1.18,-2.48,-86.39,-8.33,-5.72,-2.25,-8.09,-8.94,Motivate,
21:30.7,498,512,768,690,447,1.29,776.04,2.18,59.66,447,713,67.73,727,4586,4294948373,1435,1.02,-0.04,0,-1.84,1.22,-1.11,-2.88,-86.12,-8.45,-5.79,-2.28,-8.23,-9.01,Motivate,
21:30.8,500,512,768,690,447,1.29,776.04,2.18,59.66,447,720,67.73,727,4586,4294942485,2155,1.01,-0.04,0.01,-1.98,0.69,-1.11,-2.59,-86.27,-8.6,-5.92,-2.31,-8.36,-9.14,Motivate,
21:30.9,503,512,768,690,447,1.29,776.04,2.18,59.66,447,733,67.73,727,4586,4294955486,2888,1.02,-0.04,0.02,-1.85,0.9,-1.1,-2.72,-86.09,-8.73,-6.04,-2.34,-8.49,-9.24,Motivate,
21:31.0,753,515,772.5,753,447,1.29,776.04,2.18,59.66,447,711,67.73,727,4586,4294936719,3599,1.01,-0.03,0.01,-1.95,1,-1.18,-2.56,-86.31,-8.87,-6.14,-2.38,-8.61,-9.34,Motivate,
21:31.1,508,515,772.5,753,447,1.29,776.04,2.18,59.66,447,724,67.73,727,4586,4294936607,4323,1.02,-0.04,0.01,-1.75,0.82,-1.21,-2.66,-86.26,-8.98,-6.25,-2.43,-8.73,-9.45,Motivate,
21:31.2,535,515,772.5,753,447,1.29,776.04,2.18,59.66,447,704,67.73,727,4586,4294907935,5027,1.02,-0.04,0.02,-1.87,0.6,-1.27,-2.78,-85.97,-9.12,-6.39,-2.47,-8.86,-9.58,Motivate,
21:31.3,508,515,772.5,753,447,1.29,776.04,2.18,59.66,447,715,67.73,727,4586,4294894872,5742,1.02,-0.04,0,-2.08,0.71,-1.11,-2.72,-86.26,-9.27,-6.52,-2.51,-9.01,-9.71,Motivate,
21:31.4,507,515,772.5,753,447,1.29,776.04,2.18,59.66,447,715,67.73,727,4586,4294881809,6457,1.02,-0.04,0.02,-1.95,0.97,-1.11,-2.78,-85.82,-9.41,-6.62,-2.54,-9.14,-9.79,Motivate,
21:31.5,502,515,772.5,753,448,1.28,779.13,2.19,58.14,447,717,20724.07,717,429487168,0,0,1.02,-0.04,0,-1.94,1.2,-1.24,-2.57,-86.42,-9.54,-6.7,-2.58,-9.26,-9.89,Motivate,
21:31.6,498,515,772.5,753,447,1.29,776.04,2.18,58.14,447,700,20724.07,717,429487168,31248,700,1.02,-0.04,0.01,-1.95,0.94,-1.17,-2.64,-86.26,-9.68,-6.81,-2.62,-9.4,-9.99,Motivate,
21:31.7,499,515,772.5,753,447,1.29,776.04,2.18,58.14,447,711,20724.07,717,429487168,12481,1411,1.02,-0.04,0.01,-1.93,0.69,-1.2,-2.67,-86.19,-9.82,-6.94,-2.66,-9.54,-10.11,Motivate,
21:31.8,533,515,772.5,753,447,1.29,776.04,2.18,58.14,447,709,20724.07,717,429487168,4294958170,2120,1.02,-0.04,0,-1.98,0.99,-1.08,-2.57,-86.42,-9.97,-7.05,-2.69,-9.67,-10.22,Motivate,
21:31.9,711,517,775.5,753,447,1.29,776.04,2.18,58.14,447,723,20724.07,717,429487168,4294956611,2843,1.02,-0.04,0.02,-2.02,1.28,-1.03,-2.78,-85.96,-10.11,-7.12,-2.72,-9.82,-10.27,Motivate,
21:32.0,499,517,775.5,753,447,1.29,776.04,2.18,58.14,447,706,20724.07,717,429487168,4294930759,3549,1.02,-0.04,0.01,-1.94,0.16,-1.13,-2.74,-86.24,-10.25,-7.31,-2.75,-9.95,-10.46,Motivate,
21:32.1,532,517,775.5,753,448,1.28,779.13,2.19,58.14,447,709,20724.07,717,429487168,4294909152,4258,1.01,-0.04,0.01,-2.06,1.22,-1.25,-2.59,-86.32,-10.41,-7.39,-2.8,-10.1,-10.54,Motivate,
21:32.2,509,517,775.5,753,448,1.28,779.13,2.19,58.14,447,706,20724.07,717,429487168,4294883300,4964,1.02,-0.04,0.01,-1.91,1.02,-1.17,-2.9,-86.03,-10.54,-7.49,-2.84,-10.24,-10.63,Motivate,
21:32.3,503,517,775.5,753,448,1.28,779.13,2.19,58.14,447,709,20724.07,717,429487168,4294861693,5673,1.02,-0.04,0.01,-1.95,0.82,-1.31,-2.69,-86.25,-10.69,-7.61,-2.89,-10.37,-10.75,Motivate,
21:32.4,498,517,775.5,753,447,1.29,776.04,2.18,58.14,447,738,20724.07,717,429487168,4294882049,6411,1.02,-0.04,0.01,-1.88,1.03,-1.04,-2.65,-86.32,-10.82,-7.71,-2.92,-10.5,-10.85,Motivate,
21:32.5,497,517,775.5,753,447,1.29,776.04,2.18,58.9,447,735,20724.14,714,429489792,0,0,1.01,-0.04,0.02,-1.81,0.76,-1.15,-2.74,-86.08,-10.95,-7.83,-2.95,-10.62,-10.96,Motivate,
21:32.6,509,516,774,753,447,1.29,776.04,2.18,58.9,447,731,20724.14,714,429489792,10073,731,1.01,-0.03,0,-1.96,1.03,-0.94,-2.32,-86.67,-11.09,-7.93,-2.97,-10.74,-11.08,Motivate,
21:32.7,539,517,775.5,753,447,1.29,776.04,2.18,58.9,447,717,20724.14,714,429489792,4294967170,1448,1.02,-0.04,0.02,-2.07,0.79,-1.31,-2.81,-86.04,-11.24,-8.05,-3.02,-10.9,-11.17,Motivate,
21:32.8,517,517,775.5,753,447,1.29,776.04,2.18,58.9,447,761,20724.14,714,429489792,4294956467,2209,1.02,-0.04,0.01,-1.93,0.9,-1.38,-2.78,-86.2,-11.38,-8.16,-3.08,-11.04,-11.28,Motivate,
21:32.9,491,516,774,753,447,1.29,776.04,2.18,58.9,447,715,20724.14,714,429489792,4294943404,2924,1.02,-0.04,0.01,-1.85,1.24,-1.03,-2.7,-86.19,-11.51,-8.24,-3.1,-11.16,-11.36,Motivate,
21:33.0,519,516,774,753,447,1.29,776.04,2.18,58.9,447,748,20724.14,714,429489792,4294913084,3672,1.02,-0.04,0.01,-1.94,1.07,-0.94,-2.6,-86.34,-11.65,-8.33,-3.12,-11.29,-11.46,Motivate,
21:33.1,526,517,775.5,753,447,1.29,776.04,2.18,58.9,447,712,20724.14,714,429489792,4294895740,4384,1.02,-0.04,0,-1.85,0.95,-1.29,-2.61,-86.39,-11.79,-8.44,-3.17,-11.42,-11.56,Motivate,
21:33.2,500,516,774,753,447,1.29,776.04,2.18,58.9,447,713,20724.14,714,429489792,4294879821,5097,1.02,-0.04,0,-2,1.04,-1.17,-2.66,-86.33,-11.93,-8.54,-3.21,-11.56,-11.65,Motivate,
21:33.3,498,516,774,753,447,1.29,776.04,2.18,58.9,447,735,20724.14,714,429489792,4294895758,5832,1.02,-0.04,0.01,-1.93,1.24,-1.11,-2.81,-86.05,-12.07,-8.62,-3.24,-11.7,-11.71,Motivate,
21:33.5,491,516,774,753,447,1.29,776.04,2.18,58.9,447,737,20724.14,714,429489792,4294914639,6569,1.02,-0.04,0.01,-2.02,0.73,-1.06,-2.69,-86.29,-12.22,-8.75,-3.27,-11.84,-11.85,Motivate,
21:33.6,498,516,774,753,448,1.28,779.13,2.19,57.36,447,758,20724.14,732,429489920,0,0,1.01,-0.03,0,-1.92,1.03,-1.17,-2.28,-86.71,-12.36,-8.84,-3.31,-11.95,-11.96,Motivate,
21:33.7,499,515,772.5,753,447,1.29,776.04,2.18,57.36,447,715,20724.14,732,429489920,4294954233,715,1.02,-0.04,0.01,-1.93,0.63,-1.19,-2.66,-86.31,-12.5,-8.98,-3.35,-12.1,-12.08,Motivate,
21:33.8,531,516,774,753,447,1.29,776.04,2.18,57.36,447,711,20724.14,732,429489920,4294935466,1426,1.02,-0.03,0.01,-1.94,1.06,-1.04,-2.5,-86.42,-12.64,-9.08,-3.37,-12.23,-12.17,Motivate,
21:33.9,500,515,772.5,753,447,1.29,776.04,2.18,57.36,447,701,20724.14,732,429489920,819,2127,1.02,-0.03,0,-2.05,1.37,-1.18,-2.19,-86.81,-12.79,-9.14,-3.41,-12.36,-12.25,Motivate,
21:34.0,535,516,774,753,447,1.29,776.04,2.18,57.36,447,720,20724.14,732,429489920,4294962227,2847,1.02,-0.03,0.02,-1.98,0.68,-1.28,-2.49,-86.3,-12.93,-9.28,-3.46,-12.51,-12.36,Motivate,
21:34.1,499,515,772.5,753,447,1.29,776.04,2.18,57.36,447,711,20724.14,732,429489920,4294943460,3558,1.01,-0.03,0.01,-1.94,1.26,-1.19,-2.41,-86.46,-13.07,-9.35,-3.5,-12.65,-12.44,Motivate,
21:34.2,508,515,772.5,753,447,1.29,776.04,2.18,57.36,447,718,20724.14,732,429489920,4294934696,4276,1.01,-0.03,0.01,-2,0.56,-1.19,-2.33,-86.52,-13.22,-9.5,-3.54,-12.78,-12.58,Motivate,
21:34.3,506,515,772.5,753,447,1.29,776.04,2.18,57.36,447,728,20724.14,732,429489920,4294940392,5004,1.02,-0.04,0.02,-1.98,1.08,-1.34,-2.59,-86.16,-13.36,-9.59,-3.6,-12.93,-12.66,Motivate,
21:34.4,503,515,772.5,753,447,1.29,776.04,2.18,57.36,447,734,20724.14,732,429489920,4294954860,5738,1.02,-0.03,0.01,-1.99,0.98,-1.08,-2.54,-86.44,-13.51,-9.7,-3.63,-13.07,-12.77,Motivate,
21:34.5,536,515,772.5,753,447,1.29,776.04,2.18,57.36,447,744,20724.14,732,429489920,16812,6482,1.02,-0.03,0.01,-2.1,1.01,-1.21,-2.22,-86.67,-13.67,-9.8,-3.67,-13.21,-12.87,Motivate,
21:34.6,487,515,772.5,753,447,1.29,776.04,2.18,56.58,447,746,70.03,722,4903,0,0,1.02,-0.04,0.01,-1.83,0.56,-1.15,-2.74,-86.16,-13.79,-9.94,-3.71,-13.35,-12.99,Motivate,
21:34.7,499,515,772.5,753,447,1.29,776.04,2.18,56.58,447,735,70.03,722,4903,15937,735,1.01,-0.04,0.02,-1.89,1.41,-1.21,-2.73,-86.06,-13.92,-10,-3.75,-13.48,-13.04,Motivate,
21:34.8,517,514,771,753,447,1.29,776.04,2.18,56.58,447,738,70.03,722,4903,36293,1473,1.02,-0.04,0.02,-1.98,1.14,-1.21,-2.91,-85.9,-14.07,-10.08,-3.79,-13.62,-13.12,Motivate,
21:34.9,551,514,771,753,448,1.28,779.13,2.19,56.58,447,750,70.03,722,4903,8969,2223,1.02,-0.04,0.01,-1.91,1.13,-1.29,-2.58,-86.39,-14.2,-10.17,-3.84,-13.74,-13.22,Motivate,
21:35.0,502,513,769.5,753,447,1.29,776.04,2.18,56.58,447,718,70.03,722,4903,205,2941,1.02,-0.04,0,-1.78,2.4,-1.12,-2.81,-86.17,-14.32,-10.13,-3.88,-13.86,-13.17,Motivate,
21:35.1,499,513,769.5,753,447,1.29,776.04,2.18,56.58,447,750,70.03,722,4903,4294940177,3691,1.02,-0.03,0.01,-1.9,-0.26,-1.25,-2.54,-86.37,-14.46,-10.36,-3.92,-13.98,-13.4,Motivate,
21:35.2,497,513,769.5,753,447,1.29,776.04,2.18,56.58,447,743,70.03,722,4903,642,4434,1.01,-0.04,0,-1.94,1.43,-1.18,-2.63,-86.36,-14.59,-10.41,-3.96,-14.12,-13.45,Motivate,
21:35.3,502,513,769.5,753,447,1.29,776.04,2.18,56.58,447,718,70.03,722,4903,4294959174,5152,1.02,-0.04,0.02,-1.78,0.71,-1.15,-2.61,-86.1,-14.72,-10.54,-4,-14.23,-13.57,Motivate,
21:35.4,495,513,769.5,753,447,1.29,776.04,2.18,56.58,447,710,70.03,722,4903,4294938986,5862,1.02,-0.04,0.01,-1.96,0.72,-1.19,-2.61,-86.32,-14.86,-10.67,-4.04,-14.37,-13.7,Motivate,
21:35.5,451,512,768,753,448,1.28,779.13,2.19,56.58,447,762,70.03,722,4903,4294929806,6624,1.01,-0.04,0.01,-2.03,0.98,-1.24,-2.69,-86.22,-15.01,-10.77,-4.08,-14.51,-13.79,Motivate,
21:35.6,494,512,768,753,447,1.29,776.04,2.18,58.14,447,710,20724.16,733,429490944,0,0,1.01,-0.04,0.02,-1.85,0.94,-1.2,-2.59,-86.2,-15.14,-10.88,-4.13,-14.63,-13.89,Motivate,
21:35.7,535,513,769.5,753,447,1.29,776.04,2.18,58.14,447,730,20724.16,733,429490944,8612,730,1.02,-0.03,0.02,-2.02,0.72,-1,-2.48,-86.28,-15.28,-11.01,-4.15,-14.77,-14.02,Motivate,
21:35.8,491,513,769.5,753,447,1.29,776.04,2.18,58.14,447,711,20724.16,733,429490944,4294957141,1441,1.01,-0.03,0.01,-1.93,0.53,-1.28,-2.49,-86.44,-15.42,-11.16,-4.2,-14.9,-14.17,Motivate,
21:35.9,496,513,769.5,753,447,1.29,776.04,2.18,58.14,447,713,20724.16,733,429490944,4294941222,2154,1.02,-0.03,0.01,-1.96,0.96,-1.15,-2.53,-86.34,-15.57,-11.27,-4.23,-15.04,-14.27,Motivate,
21:36.0,496,513,769.5,753,447,1.29,776.04,2.18,58.14,447,727,20724.16,733,429490944,4294945463,2881,1.01,-0.03,0.01,-1.98,1.16,-1.02,-2.21,-86.65,-15.71,-11.35,-4.26,-15.17,-14.36,Motivate,
21:36.1,498,513,769.5,753,447,1.29,776.04,2.18,58.14,447,726,20724.16,733,429490944,4294948251,3607,1.02,-0.04,0.01,-1.78,0.37,-1.28,-2.72,-86.12,-15.84,-11.52,-4.31,-15.31,-14.5,Motivate,
21:36.2,483,513,769.5,753,447,1.29,776.04,2.18,58.14,447,713,20724.16,733,429490944,4294932332,4320,1.02,-0.04,0.01,-2.09,1.06,-1.12,-2.75,-86.22,-15.99,-11.62,-4.34,-15.46,-14.6,Motivate,
21:36.3,478,512,768,753,447,1.29,776.04,2.18,58.14,447,720,20724.16,733,429490944,4294926444,5040,1.02,-0.04,0.01,-2.03,0.94,-1.27,-2.93,-85.99,-16.14,-11.72,-4.39,-15.61,-14.69,Motivate,
21:36.4,499,513,769.5,753,447,1.29,776.04,2.18,58.14,447,734,20724.16,733,429490944,4294940912,5774,1.02,-0.04,0.01,-2,0.89,-1.21,-2.62,-86.35,-16.29,-11.84,-4.43,-15.74,-14.82,Motivate,
21:36.5,549,513,769.5,753,447,1.29,776.04,2.18,58.14,447,717,20724.16,733,429490944,4294930713,6491,1.02,-0.03,0.02,-1.96,0.62,-1.28,-2.51,-86.24,-16.43,-11.98,-4.48,-15.88,-14.95,Motivate,
21:36.6,494,513,769.5,753,447,1.29,776.04,2.18,56.58,447,706,20724.15,719,429490496,0,0,1.02,-0.03,0.02,-1.84,1.01,-1.05,-2.45,-86.34,-16.56,-12.08,-4.51,-16,-15.05,Motivate,
21:36.7,505,513,769.5,753,448,1.28,779.13,2.19,56.58,447,714,20724.15,719,429490496,4294952804,714,1.02,-0.04,0.01,-1.92,1.04,-1.09,-2.7,-86.23,-16.7,-12.18,-4.54,-16.14,-15.14,Motivate,
21:36.8,502,513,769.5,753,448,1.28,779.13,2.19,56.58,447,729,20724.15,719,429490496,4294959957,1443,1.02,-0.04,0.01,-2.04,1.47,-1.07,-2.88,-85.99,-16.85,-12.23,-4.57,-16.29,-15.18,Motivate,
21:36.9,539,513,769.5,753,447,1.29,776.04,2.18,56.58,447,732,20724.15,719,429490496,4197,2175,1.01,-0.03,0,-1.95,0.1,-1.12,-2.39,-86.6,-16.99,-12.42,-4.6,-16.41,-15.39,Motivate,
21:37.0,484,511,766.5,753,447,1.29,776.04,2.18,56.58,447,752,20724.15,719,429490496,4294947173,2927,1.02,-0.04,0.01,-2.05,1.52,-1.14,-2.69,-86.29,-17.15,-12.47,-4.64,-16.57,-15.42,Motivate,
21:37.1,495,511,766.5,753,447,1.29,776.04,2.18,56.58,447,720,20724.15,719,429490496,4294941285,3647,1.02,-0.03,0.01,-1.89,0.64,-1.19,-2.45,-86.5,-17.28,-12.61,-4.68,-16.69,-15.57,Motivate,
21:37.2,519,511,766.5,753,447,1.29,776.04,2.18,56.58,447,725,20724.15,719,429490496,4294942622,4372,1.01,-0.03,0.01,-2.12,0.98,-1.23,-2.21,-86.74,-17.44,-12.72,-4.72,-16.83,-15.68,Motivate,
21:37.3,525,512,768,753,447,1.29,776.04,2.18,56.58,447,731,20724.15,719,429490496,4294952695,5103,1.01,-0.03,0.01,-1.97,0.92,-1.18,-2.55,-86.39,-17.58,-12.83,-4.76,-16.98,-15.77,Motivate,
21:37.4,504,512,768,753,447,1.29,776.04,2.18,56.58,447,744,20724.15,719,429490496,14647,5847,1.01,-0.04,0.01,-1.93,1.1,-1.27,-2.6,-86.36,-17.72,-12.92,-4.81,-17.12,-15.86,Motivate,
21:37.5,507,512,768,753,447,1.29,776.04,2.18,56.58,447,722,20724.15,719,429490496,11643,6569,1.01,-0.04,0.01,-2.05,1.43,-1.17,-2.77,-86.19,-17.87,-12.98,-4.85,-17.27,-15.9,Motivate,
21:37.6,503,512,768,753,448,1.28,779.13,2.19,58.9,447,726,37.99,729,1442,0,0,1.02,-0.04,0.01,-1.89,0.08,-1.22,-2.79,-86.12,-18.01,-13.17,-4.89,-17.4,-16.08,Motivate,
21:37.7,504,512,768,753,448,1.28,779.13,2.19,58.9,447,722,37.99,729,1442,4294964292,722,1.02,-0.03,-0.01,-1.79,1.02,-1.32,-2.54,-86.43,-18.13,-13.27,-4.95,-17.51,-16.19,Motivate,
21:37.8,505,512,768,753,447,1.29,776.04,2.18,58.9,447,715,37.99,729,1442,4294951229,1437,1.02,-0.04,0.01,-2.06,1.16,-1.09,-2.59,-86.31,-18.28,-13.35,-4.98,-17.65,-16.27,Motivate,
21:37.9,498,512,768,753,447,1.29,776.04,2.18,58.9,447,713,37.99,729,1442,4294935310,2150,1.02,-0.04,0.01,-2.05,0.92,-1.21,-2.74,-86.24,-18.43,-13.46,-5.02,-17.8,-16.37,Motivate,
21:38.0,539,512,768,753,448,1.28,779.13,2.19,58.9,447,730,37.99,729,1442,4294943922,2880,1.01,-0.03,0.01,-2,1.21,-1.2,-2.5,-86.39,-18.58,-13.54,-5.06,-17.93,-16.45,Motivate,
21:38.1,494,512,768,753,447,1.29,776.04,2.18,58.9,447,710,37.99,729,1442,4294923734,3590,1.02,-0.04,0,-1.85,0.66,-1.04,-2.8,-86.19,-18.71,-13.67,-5.09,-18.07,-16.57,Motivate,
21:38.2,499,512,768,753,447,1.29,776.04,2.18,58.9,447,727,37.99,729,1442,4294927975,4317,1.02,-0.04,0,-1.93,1.19,-1.21,-2.6,-86.39,-18.85,-13.76,-5.13,-18.2,-16.66,Motivate,
21:38.3,493,512,768,753,447,1.29,776.04,2.18,58.9,447,718,37.99,729,1442,4294919211,5035,1.02,-0.04,0.01,-1.81,0.37,-1.15,-3.03,-85.84,-18.97,-13.92,-5.17,-18.33,-16.8,Motivate,
21:38.4,525,512,768,753,447,1.29,776.04,2.18,58.9,447,726,37.99,729,1442,4294921999,5761,1.02,-0.04,0,-1.98,1.51,-1.15,-2.73,-86.27,-19.11,-13.97,-5.2,-18.46,-16.86,Motivate,
21:38.5,487,512,768,753,447,1.29,776.04,2.18,58.9,447,716,37.99,729,1442,4294910367,6477,1.01,-0.04,0.01,-1.92,0.89,-1.36,-2.73,-86.11,-19.25,-14.08,-5.26,-18.59,-16.96,Motivate,
21:38.6,490,512,768,753,447,1.29,776.04,2.18,58.14,447,721,20724.16,719,429490592,0,0,1.02,-0.03,0.01,-1.86,1.12,-1.21,-2.55,-86.41,-19.38,-14.17,-5.3,-18.71,-17.06,Motivate,
21:38.7,517,512,768,753,447,1.29,776.04,2.18,58.14,447,726,20724.16,719,429490592,2788,726,1.02,-0.04,0.01,-1.94,0.9,-0.98,-2.59,-86.37,-19.52,-14.28,-5.32,-18.84,-17.16,Motivate,
21:38.8,544,512,768,753,448,1.28,779.13,2.19,58.14,447,716,20724.16,719,429490592,4294958452,1442,1.01,-0.03,0.01,-1.9,1.1,-1.18,-2.55,-86.32,-19.66,-14.37,-5.36,-18.97,-17.25,Motivate,
21:38.9,502,512,768,753,447,1.29,776.04,2.18,58.14,447,721,20724.16,719,429490592,4294954005,2163,1.01,-0.04,0.02,-1.96,1.03,-1.09,-2.88,-85.83,-19.8,-14.47,-5.39,-19.13,-17.32,Motivate,
